realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekend,city,id
129.82447917887188,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,2.813963501242435,0.8818900015142561,55.34857178007335,2.086871150558837,78.77837697233369,5.915159963046886,23.766,37.983,False,Athens,2080
138.9637475687203,Entire home/apt,False,False,4.0,True,1,0,10.0,96.0,1,0.4072929196632326,0.3045678684240355,240.3066538956853,9.06055941777308,407.1676962193295,30.57262852430238,23.73168,37.97776,False,Athens,2081
156.30492348791978,Entire home/apt,False,False,3.0,True,0,1,10.0,98.0,1,1.2372111314777294,0.2884880573109026,199.50736576152912,7.522256718494376,395.96740259345165,29.73164231747269,23.722,37.979,False,Athens,2082
91.62702411360814,Entire home/apt,False,False,4.0,True,1,0,10.0,99.0,1,4.367457161013417,0.2974673006070027,39.803047454722574,1.5007402859036305,58.70657846129648,4.408047180302864,23.727120000000003,38.01435,False,Athens,2083
74.05150797928434,Private room,False,True,2.0,False,0,0,10.0,100.0,1,2.194185000055204,0.3852657478886863,78.73340490755983,2.968576532375998,113.3259727513642,8.509203699736416,23.73391,37.99529,False,Athens,2084
113.8893445504183,Entire home/apt,False,False,6.0,True,1,0,10.0,96.0,2,2.071205606728189,0.4538674431456202,96.58899133897346,3.6418063376199,158.64431828507207,11.911980875339507,23.71584,37.98598,False,Athens,2085
106.39045766644014,Entire home/apt,False,False,5.0,False,0,1,10.0,96.0,1,1.395424050687237,0.4385971315341117,160.6917054720299,6.0587450316903615,289.1041226683265,21.7076969250084,23.72085,37.98061,False,Athens,2086
151.85245940055773,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,2,2.5089660621009475,0.5634668009885739,68.77522075363177,2.593111609715313,101.1627688953279,7.59591633286326,23.732,37.998000000000005,False,Athens,2087
162.39776908115203,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,2,2.6687989286455007,0.9543651257079904,62.41337966942743,2.353243764961896,91.80859900054944,6.893548330682105,23.7377,37.99953,False,Athens,2088
98.65723056733766,Entire home/apt,False,False,2.0,True,1,0,10.0,95.0,1,2.740576481419561,0.7250243390422192,62.90304909077924,2.37170633691028,92.61136387329462,6.953824802697646,23.731,38.0,False,Athens,2089
145.05659316195255,Private room,False,True,6.0,False,0,1,10.0,98.0,1,1.911332317711308,0.4904662246304158,139.56710130697363,5.262259673871206,178.0340202415726,13.367877697747806,23.722,37.962,False,Athens,2090
333.7004663370281,Entire home/apt,False,False,6.0,True,0,1,10.0,99.0,2,0.2574140464316575,0.2268567542305284,272.7599706227902,10.284184314307929,477.64139307458873,35.86422256453668,23.73355,37.97376,False,Athens,2091
138.9637475687203,Entire home/apt,False,False,2.0,True,0,0,10.0,97.0,1,1.4159978159206592,1.2454577143168608,109.0947063797512,4.113323760678403,148.5847113341617,11.156644365920046,23.74492,37.96528,False,Athens,2092
101.93799357907812,Entire home/apt,False,False,4.0,False,1,0,9.0,95.0,2,1.2786711205893948,0.3712233487448947,210.51369973820587,7.937241244935427,241.9214722710959,18.164936394689885,23.73082,37.96463,False,Athens,2093
78.73831228177067,Entire home/apt,False,False,3.0,True,0,0,10.0,95.0,2,1.7499612272959415,0.8240205077636542,87.26695391437094,3.290326790087355,119.26638279905973,8.955245837549821,23.74814,37.98767,False,Athens,2094
194.03369812293488,Entire home/apt,False,False,6.0,True,1,0,10.0,98.0,2,1.2130982885828454,0.9886558769467884,108.0872265641583,4.075337585167221,157.8567347175661,11.852844308109884,23.74294,37.98471,False,Athens,2095
97.48552949171608,Entire home/apt,False,False,2.0,True,1,0,10.0,97.0,1,1.9202910872245569,0.2205408133797854,100.51696436939592,3.789907243094627,167.63352240941776,12.58694502641182,23.719,37.987,False,Athens,2096
106.39045766644014,Entire home/apt,False,False,3.0,True,0,0,10.0,97.0,1,1.5576495871337357,0.1553857055678666,179.4326347038869,6.765355939448374,213.06399315490063,15.998141245273098,23.72711,37.96316,False,Athens,2097
127.71541724275303,Private room,False,True,2.0,False,0,1,9.0,89.0,1,3.407915381512913,0.1652487910065442,51.06311425063461,1.9252915939866009,75.01141064947977,5.632313206976793,23.727120000000003,38.00555,False,Athens,2098
217.70205985049097,Entire home/apt,False,False,4.0,True,0,1,10.0,99.0,0,0.6728330756714169,0.2271791239430407,376.7375790474048,14.204572218581765,597.5004757444037,44.863971915364345,23.72793,37.97692,False,Athens,2099
171.06835704075178,Entire home/apt,False,False,5.0,True,0,1,10.0,98.0,2,1.7280840612438524,0.4366659231266864,150.52935597208895,5.67558222710002,220.9321485638576,16.588930236450683,23.71573,37.97573,False,Athens,2100
158.41398542403863,Entire home/apt,False,False,5.0,True,0,0,10.0,97.0,3,0.9267253039809548,0.3365389033701829,124.62267896424378,4.698792851769071,216.21906037334725,16.235042892762372,23.745,37.979,False,Athens,2101
114.82670541091558,Entire home/apt,False,False,4.0,False,0,1,9.0,88.0,1,1.6533419131391969,0.8965449935394889,92.70039602516692,3.495190135691042,135.97854545192493,10.210096714394778,23.74,37.99,False,Athens,2102
185.3631101633352,Entire home/apt,False,False,4.0,True,0,0,10.0,98.0,1,1.116320158413779,0.4365798613156213,457.1500255225433,17.236455595114318,365.85171293773567,27.47037306368244,23.72644,37.96843,False,Athens,2103
