realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekend,city,id
194.03369812293488,Private room,False,True,2.0,False,1,0,10.0,93.0,1,5.022963798088291,2.539380002594493,78.69037927190317,4.166707868490748,98.25389587009934,6.846472824200016,4.90569,52.41772,False,Amsterdam,0
344.2457760176224,Private room,False,True,4.0,False,0,0,8.0,85.0,1,0.4883892888289836,0.2394039228349863,631.1763782503964,33.421208615275404,837.2807567422693,58.34292774344904,4.90005,52.37432,False,Amsterdam,1
264.1014224451058,Private room,False,True,2.0,False,0,1,9.0,87.0,1,5.748311915159562,3.651621288793656,75.27587691428164,3.9859076998790086,95.3869549262145,6.646700254501156,4.97512,52.36103,False,Amsterdam,2
433.5293979799874,Private room,False,True,4.0,False,0,1,9.0,90.0,2,0.384862012821602,0.4398760761319157,493.27253443070873,26.11910845442667,875.0330975776227,60.97356516795285,4.89417,52.37663,False,Amsterdam,3
485.5529257375859,Private room,False,True,2.0,True,0,0,10.0,98.0,1,0.5447381834292384,0.3186926468416831,552.8303243593364,29.272733004488263,815.3057399687838,56.81167695874816,4.90051,52.37508,False,Amsterdam,4
552.808567478265,Private room,False,True,3.0,False,0,0,8.0,100.0,2,2.13142008057136,1.904668241410844,174.7889567505081,9.255191398952537,225.20166237399388,15.69237583664536,4.87699,52.38966,False,Amsterdam,5
215.12431748412348,Private room,False,True,2.0,False,0,0,10.0,94.0,1,1.8810915643710744,0.7297467390303181,200.1676516320246,10.599010155873913,242.76552365826512,16.91625096043449,4.9157,52.38296,False,Amsterdam,6
2771.3073840601787,Entire home/apt,False,False,4.0,True,0,0,10.0,100.0,3,1.6868069652027278,1.4584035662283186,208.80810858545348,11.056528092733858,272.31382294091856,18.975218966216943,4.88467,52.38749,False,Amsterdam,7
1001.8044196564572,Entire home/apt,False,False,4.0,False,0,0,9.0,96.0,2,3.719141398657261,1.1961123528716675,106.22645621714616,5.624761439165013,133.87620194208236,9.328686361865822,4.86459,52.40175,False,Amsterdam,8
276.52145384669467,Private room,False,True,2.0,False,1,0,10.0,88.0,1,3.142361425629701,0.9244044386046626,206.2528615435097,10.921226064021864,238.29125778441968,16.604477677123384,4.876,52.347,False,Amsterdam,9
909.4743748974762,Entire home/apt,False,False,2.0,False,0,0,10.0,96.0,1,1.0099220248634968,0.9171150679278918,409.8581244623681,21.7022600216641,555.1142756474727,38.68116138184085,4.87956,52.36953,False,Amsterdam,10
319.6400534295691,Private room,False,True,2.0,True,1,0,10.0,97.0,1,2.182707104451588,1.590381362751412,191.50133917980733,10.140123153173365,229.29740063380305,15.977772771214685,4.92496,52.37107,False,Amsterdam,11
675.6028402034074,Entire home/apt,False,False,4.0,False,0,0,8.0,87.0,1,2.9330458432919566,0.6280730466725806,214.9233419303541,11.380333761630316,269.6249040166742,18.7878512269707,4.88934,52.34697,False,Amsterdam,12
552.808567478265,Entire home/apt,False,False,2.0,True,0,0,10.0,100.0,1,1.3054939315898395,1.3421624076909515,325.2559516150373,17.222518755246615,390.9120520454746,27.239314200019194,4.87417,52.37509,False,Amsterdam,13
209.03147189089125,Private room,False,True,2.0,False,1,0,8.0,96.0,1,7.304535266554101,3.720813885628837,59.7761806926462,3.165188486126733,75.70105653114125,5.274958531811383,4.99679,52.35645,False,Amsterdam,14
368.8514986056758,Private room,False,True,2.0,True,0,0,10.0,98.0,1,1.0311006089592691,0.5578845347320643,359.92193215168265,19.0581054585701,439.950562026628,30.656388128254143,4.9080900000000005,52.37455,False,Amsterdam,15
368.8514986056758,Private room,False,True,2.0,False,0,0,10.0,90.0,1,1.327797157439684,0.119528106734041,539.0128842344288,28.54109036883752,573.8965719683101,39.98993881196633,4.88971,52.36148,False,Amsterdam,16
337.91859020926586,Private room,False,True,2.0,True,1,0,10.0,97.0,1,1.3663342379671055,0.5349334596105503,576.0828256376159,30.503968397362936,845.9576160170283,58.947543781296375,4.88368,52.362390000000005,False,Amsterdam,17
313.54720783633684,Private room,False,True,2.0,True,1,0,10.0,96.0,1,1.2897592303027183,0.5521164877855617,528.9405557143664,28.00775388111325,1023.9047849216062,71.34715852694718,4.8839,52.3631,False,Amsterdam,18
447.5898108874465,Entire home/apt,False,False,2.0,False,1,0,9.0,93.0,1,1.0576193314364548,1.0653391259990903,422.8529061953185,22.390342348843035,476.69699183882113,33.21693222543855,4.87757,52.37336,False,Amsterdam,19
243.2451432990416,Private room,False,True,2.0,True,1,0,10.0,96.0,1,2.8706328438025386,1.2788940751193616,169.6957545063243,8.985502955930471,210.26769212497268,14.65175530387267,4.85206,52.367340000000006,False,Amsterdam,20
933.8457572704052,Entire home/apt,False,False,4.0,False,0,0,10.0,96.0,2,1.0140664267918649,0.3771036873075551,477.7940701845302,25.29951348788249,664.0532506071172,46.27218588985111,4.89088,52.36422,False,Amsterdam,21
251.91573125864133,Private room,False,True,2.0,False,1,0,10.0,97.0,1,1.2470836669767065,1.098774337645081,267.325989604784,14.155088775077774,366.4646497953599,25.53578403823317,4.886419999999999,52.38367,False,Amsterdam,22
377.2877463501512,Private room,False,True,2.0,False,0,0,10.0,98.0,1,1.1674923014349312,0.9837430031835354,278.80059538006617,14.762676775212997,383.5778925726072,26.728259416138435,4.88799,52.38325,False,Amsterdam,23
245.5885454502848,Private room,False,True,2.0,True,1,0,10.0,96.0,1,4.230634296706812,2.687144039939682,92.21360220413766,4.882771508296015,116.21714372500834,8.098177778837142,4.89595,52.41122,False,Amsterdam,24
217.70205985049097,Private room,False,True,2.0,False,1,0,8.0,93.0,1,4.180814737167991,2.80843797194201,93.27076366905054,4.938748910297056,117.75965599346443,8.2056622529484,4.89375,52.41081,False,Amsterdam,25
295.0343308415157,Private room,False,True,2.0,False,1,0,10.0,95.0,1,3.366018582385255,0.2258822993056595,170.02869744175086,9.003132505586176,217.15523142671705,15.131688951667623,4.895,52.343,False,Amsterdam,26
295.0343308415157,Private room,False,True,2.0,False,0,0,10.0,94.0,1,4.1272800185441785,0.8393253845123759,129.22969947963463,6.84279845448336,164.40500901741308,11.455977561319465,4.84631,52.34966,False,Amsterdam,27
1032.9716682679916,Entire home/apt,False,False,4.0,False,1,0,9.0,96.0,2,2.161607613910167,1.4241694265758251,183.36525860175672,9.709312280524,222.3896893328925,15.496433509495947,4.92432,52.37676,False,Amsterdam,28
270.4286082534624,Private room,False,True,4.0,True,0,0,10.0,98.0,1,4.88547764075742,1.0948368113158276,91.66621199798304,4.853786833165169,114.67434330402575,7.9906732258432704,4.82174,52.37781,False,Amsterdam,29
524.6877416633469,Entire home/apt,False,False,2.0,False,0,1,9.0,89.0,1,1.1263269723055738,1.1210705457980177,386.3649664864131,20.458281696742496,462.80593390060216,32.24898332294269,4.87657,52.37288,False,Amsterdam,30
599.6766105031285,Entire home/apt,False,False,4.0,False,0,0,9.0,94.0,3,3.363590724697365,0.6974224938368218,156.2371148422606,8.27285904308738,198.87412114128264,13.857834885556043,4.90806,52.34442,False,Amsterdam,31
